course_id,skill_id,score,matched_by
udemy1_25048,esco_1361,0.5005,embedding
udemy1_30163,esco_178,0.5005,embedding
udemy1_25702,esco_1887,0.5005,embedding
udemy1_28440,esco_1399,0.5005,embedding
udemy1_9406,esco_1303,0.5005,embedding
udemy1_17250,esco_1340,0.5005,embedding
udemy1_23455,esco_1380,0.5005,embedding
udemy1_29628,esco_532,0.5005,embedding
udemy1_15998,esco_923,0.5005,embedding
udemy1_17854,esco_1082,0.5005,embedding
udemy2_3369400,esco_1478,0.5005,embedding
udemy1_19095,esco_1229,0.5005,embedding
udemy1_11749,esco_1371,0.5005,embedding
udemy1_28942,esco_33,0.5005,embedding
udemy1_34062,esco_952,0.5005,embedding
udemy1_30707,esco_1450,0.5005,embedding
udemy1_18325,esco_1340,0.5005,embedding
udemy2_2728060,esco_73,0.5005,embedding
udemy1_16553,esco_938,0.5005,embedding
udemy1_31363,esco_1149,0.5005,embedding
udemy1_40618,esco_1340,0.5005,embedding
udemy1_13581,esco_1331,0.5005,embedding
udemy1_41165,esco_1024,0.5005,embedding
udemy1_12942,esco_1515,0.5005,embedding
udemy1_25393,esco_525,0.5005,embedding
udemy1_11064,esco_1743,0.5005,embedding
udemy1_35040,esco_113,0.5005,embedding
udemy1_5112,esco_1219,0.5005,embedding
udemy1_32177,esco_1149,0.5005,embedding
udemy1_15255,esco_1757,0.5005,embedding
udemy1_3556,esco_1713,0.5005,embedding
udemy1_41774,esco_1505,0.5005,embedding
udemy2_1425368,esco_20,0.5005,embedding
udemy1_6288,esco_1803,0.5005,embedding
udemy1_29180,esco_1136,0.5005,embedding
udemy1_25655,esco_1887,0.5005,embedding
udemy2_1810894,esco_1261,0.5005,embedding
udemy1_33679,esco_1371,0.5005,embedding
udemy1_38647,esco_1082,0.5005,embedding
udemy2_2427590,esco_244,0.5005,embedding
udemy1_15199,esco_909,0.5005,embedding
udemy2_786556,esco_1891,0.5005,embedding
udemy1_4811,esco_909,0.5005,embedding
udemy1_12415,esco_1136,0.5005,embedding
udemy1_3015,esco_1371,0.5005,embedding
udemy1_7566,esco_111,0.5005,embedding
udemy1_17843,esco_847,0.5005,embedding
edx_339,esco_1727,0.5005,embedding
udemy1_12252,esco_692,0.5005,embedding
udemy2_2674348,esco_414,0.5005,embedding
udemy1_15262,esco_106,0.5005,embedding
udemy1_19446,esco_120,0.5005,embedding
udemy1_8,esco_21,0.5005,embedding
udemy1_28835,esco_1023,0.5004,embedding
udemy1_12431,esco_1913,0.5004,embedding
udemy1_23648,esco_120,0.5004,embedding
udemy2_2605802,esco_1321,0.5004,embedding
udemy1_8989,esco_1303,0.5004,embedding
udemy1_22668,esco_595,0.5004,embedding
udemy2_2122930,esco_1979,0.5004,embedding
udemy2_689976,esco_1664,0.5004,embedding
udemy1_19068,esco_662,0.5004,embedding
udemy1_6305,esco_295,0.5004,embedding
udemy1_21620,esco_595,0.5004,embedding
udemy1_7956,esco_847,0.5004,embedding
udemy1_33847,esco_532,0.5004,embedding
udemy1_37630,esco_1509,0.5004,embedding
udemy1_26717,esco_178,0.5004,embedding
udemy1_18633,esco_938,0.5004,embedding
udemy1_41165,esco_313,0.5004,embedding
udemy1_18314,esco_1023,0.5004,embedding
udemy1_2413,esco_1006,0.5004,embedding
udemy1_21453,esco_1380,0.5004,embedding
udemy1_31821,esco_1959,0.5004,embedding
udemy1_17946,esco_1658,0.5004,embedding
udemy1_14164,esco_1827,0.5004,embedding
udemy1_33845,esco_1515,0.5004,embedding
udemy1_29700,esco_1779,0.5004,embedding
udemy1_8608,esco_1496,0.5004,embedding
udemy1_41665,esco_1658,0.5004,embedding
udemy1_17476,esco_665,0.5004,embedding
udemy1_12929,esco_366,0.5004,embedding
udemy1_22939,esco_1096,0.5004,embedding
udemy1_14808,esco_1724,0.5004,embedding
udemy1_30159,esco_1149,0.5004,embedding
udemy1_33938,esco_277,0.5004,embedding
udemy2_1671196,esco_1843,0.5004,embedding
udemy1_22706,esco_1804,0.5004,embedding
udemy1_40273,esco_951,0.5004,embedding
udemy1_38439,esco_1288,0.5004,embedding
udemy1_3601,esco_789,0.5004,embedding
udemy1_23401,esco_662,0.5004,embedding
udemy1_42534,esco_1679,0.5004,embedding
udemy2_3192072,esco_996,0.5004,embedding
udemy1_12716,esco_1658,0.5004,embedding
udemy1_18568,esco_1717,0.5004,embedding
udemy1_23282,esco_595,0.5004,embedding
udemy1_10193,esco_938,0.5004,embedding
udemy1_14816,esco_1082,0.5004,embedding
udemy1_13573,esco_175,0.5004,embedding
udemy2_1735820,esco_861,0.5004,embedding
udemy1_6437,esco_156,0.5004,embedding
udemy1_4288,esco_491,0.5004,embedding
udemy1_16344,esco_275,0.5004,embedding
udemy1_18767,esco_623,0.5004,embedding
udemy1_33768,esco_260,0.5004,embedding
udemy1_32266,esco_1779,0.5004,embedding
edx_581,esco_165,0.5004,embedding
udemy1_16119,esco_1717,0.5004,embedding
udemy1_29378,esco_1666,0.5004,embedding
udemy1_35230,esco_1696,0.5004,embedding
udemy1_23296,esco_120,0.5004,embedding
udemy1_22578,esco_1871,0.5004,embedding
udemy2_1733430,esco_1261,0.5004,embedding
udemy1_23053,esco_1631,0.5004,embedding
udemy1_27437,esco_442,0.5004,embedding
udemy1_30850,esco_1402,0.5004,embedding
udemy1_10363,esco_742,0.5004,embedding
udemy1_30390,esco_1837,0.5004,embedding
udemy1_28548,esco_1136,0.5004,embedding
udemy1_12372,esco_9,0.5004,embedding
udemy1_12594,esco_1425,0.5004,embedding
udemy1_15238,esco_1579,0.5004,embedding
udemy1_36395,esco_1563,0.5004,embedding
udemy1_18780,esco_1910,0.5004,embedding
udemy1_9689,esco_1303,0.5004,embedding
udemy1_1811,esco_21,0.5004,embedding
udemy1_40300,esco_1380,0.5004,embedding
coursera_186,esco_69,0.5004,embedding
udemy1_30639,esco_1568,0.5004,embedding
udemy1_4879,esco_1496,0.5004,embedding
udemy1_23075,esco_462,0.5004,embedding
udemy1_41375,esco_1835,0.5004,embedding
udemy1_10181,esco_538,0.5004,embedding
udemy1_2329,esco_1248,0.5004,embedding
udemy1_42132,esco_9,0.5004,embedding
udemy1_19835,esco_120,0.5004,embedding
udemy1_29835,esco_717,0.5004,embedding
udemy2_1742698,esco_861,0.5004,embedding
udemy1_6693,esco_978,0.5004,embedding
udemy1_9444,esco_861,0.5004,embedding
udemy1_6567,esco_1922,0.5004,embedding
udemy1_933,esco_1412,0.5004,embedding
udemy1_10182,esco_43,0.5004,embedding
udemy1_35045,esco_1049,0.5004,embedding
udemy1_33206,esco_482,0.5004,embedding
udemy1_38316,esco_145,0.5004,embedding
udemy1_8820,esco_847,0.5004,embedding
udemy1_3759,esco_1786,0.5004,embedding
udemy1_13157,esco_427,0.5004,embedding
udemy1_5696,esco_1922,0.5004,embedding
udemy1_25249,esco_1949,0.5004,embedding
udemy1_24133,esco_589,0.5004,embedding
udemy1_35259,esco_880,0.5004,embedding
udemy1_40414,esco_270,0.5004,embedding
udemy1_37784,esco_498,0.5004,embedding
udemy1_26875,esco_1779,0.5004,embedding
udemy1_19938,esco_7,0.5004,embedding
udemy1_41134,esco_1082,0.5004,embedding
udemy1_13092,esco_738,0.5004,embedding
udemy2_952152,esco_480,0.5004,embedding
udemy1_21068,esco_219,0.5004,embedding
udemy1_10165,esco_1391,0.5004,embedding
udemy1_23337,esco_1910,0.5004,embedding
udemy1_11274,esco_1724,0.5004,embedding
udemy2_2256676,esco_900,0.5004,embedding
udemy1_24468,esco_1036,0.5004,embedding
udemy1_4638,esco_156,0.5004,embedding
udemy1_41132,esco_1563,0.5004,embedding
udemy1_3803,esco_21,0.5004,embedding
udemy1_4622,esco_295,0.5004,embedding
udemy2_493770,esco_960,0.5004,embedding
udemy1_13673,esco_1827,0.5004,embedding
udemy1_13673,esco_1181,0.5004,embedding
udemy1_1675,esco_1496,0.5004,embedding
udemy1_13326,esco_1306,0.5004,embedding
udemy1_17927,esco_175,0.5004,embedding
udemy1_41321,esco_1899,0.5004,embedding
udemy1_19052,esco_6,0.5004,embedding
udemy1_454,esco_1925,0.5004,embedding
udemy1_14317,esco_923,0.5004,embedding
udemy1_39390,esco_173,0.5004,embedding
udemy1_34057,esco_1136,0.5003,embedding
udemy1_33076,esco_433,0.5003,embedding
udemy1_2424,esco_1897,0.5003,embedding
udemy1_10626,esco_1132,0.5003,embedding
udemy1_24953,esco_19,0.5003,embedding
udemy2_1282164,esco_1333,0.5003,embedding
udemy1_15319,esco_1340,0.5003,embedding
udemy2_2585522,esco_1065,0.5003,embedding
udemy1_26749,esco_480,0.5003,embedding
udemy1_28042,esco_1779,0.5003,embedding
udemy1_43842,esco_146,0.5003,embedding
udemy1_32253,esco_1496,0.5003,embedding
udemy1_10503,esco_1969,0.5003,embedding
udemy2_1756948,esco_1404,0.5003,embedding
udemy1_30585,esco_525,0.5003,embedding
udemy1_11763,esco_692,0.5003,embedding
udemy1_21066,esco_120,0.5003,embedding
udemy2_1347630,esco_1515,0.5003,embedding
udemy1_30133,esco_480,0.5003,embedding
udemy1_30138,esco_952,0.5003,embedding
udemy2_2486274,esco_578,0.5003,embedding
udemy1_16200,esco_1391,0.5003,embedding
udemy1_4826,esco_1582,0.5003,embedding
udemy2_1759194,esco_138,0.5003,embedding
udemy1_38884,esco_463,0.5003,embedding
udemy1_26590,esco_480,0.5003,embedding
udemy1_17615,esco_587,0.5003,embedding
udemy1_21490,esco_768,0.5003,embedding
udemy1_33285,esco_1837,0.5003,embedding
udemy1_27596,esco_193,0.5003,embedding
udemy1_7608,esco_1003,0.5003,embedding
udemy2_958960,esco_1149,0.5003,embedding
udemy1_25959,esco_1644,0.5003,embedding
udemy1_16798,esco_1367,0.5003,embedding
udemy1_18286,esco_175,0.5003,embedding
udemy1_36747,esco_1794,0.5003,embedding
udemy2_1278748,esco_1929,0.5003,embedding
udemy1_939,esco_19,0.5003,embedding
udemy2_2032934,esco_604,0.5003,embedding
udemy1_14417,esco_938,0.5003,embedding
udemy1_253,esco_789,0.5003,embedding
udemy2_2024664,esco_472,0.5003,embedding
udemy1_36697,esco_1367,0.5003,embedding
udemy1_16449,esco_1717,0.5003,embedding
coursera_509,esco_69,0.5003,embedding
udemy1_352,esco_1860,0.5003,embedding
udemy1_25959,esco_1476,0.5003,embedding
udemy1_19513,esco_817,0.5003,embedding
udemy1_23202,esco_1628,0.5003,embedding
udemy1_31306,esco_1768,0.5003,embedding
udemy1_40902,esco_1598,0.5003,embedding
udemy1_24272,esco_1781,0.5003,embedding
udemy1_37437,esco_120,0.5003,embedding
udemy1_10853,esco_19,0.5003,embedding
udemy1_25576,esco_472,0.5003,embedding
udemy1_40670,esco_600,0.5003,embedding
udemy1_17907,esco_898,0.5003,embedding
udemy1_25775,esco_1387,0.5003,embedding
udemy1_24041,esco_1229,0.5003,embedding
udemy1_39270,esco_1598,0.5003,embedding
udemy1_6078,esco_362,0.5003,embedding
udemy1_2643,esco_1843,0.5003,embedding
udemy1_8813,esco_332,0.5003,embedding
udemy2_3354610,esco_207,0.5003,embedding
udemy1_7480,esco_545,0.5003,embedding
udemy1_3075,esco_224,0.5003,embedding
udemy1_4748,esco_542,0.5003,embedding
udemy1_27589,esco_1666,0.5003,embedding
udemy1_18576,esco_1311,0.5003,embedding
udemy1_15269,esco_1136,0.5003,embedding
udemy1_12308,esco_1666,0.5003,embedding
udemy2_2937366,esco_1660,0.5003,embedding
edx_661,esco_40,0.5003,embedding
udemy1_19844,esco_120,0.5003,embedding
udemy1_16388,esco_1082,0.5003,embedding
udemy2_3134646,esco_1065,0.5003,embedding
udemy1_23027,esco_120,0.5003,embedding
udemy1_31519,esco_1518,0.5003,embedding
udemy1_5384,esco_1217,0.5003,embedding
udemy1_2344,esco_187,0.5003,embedding
udemy1_10870,esco_1969,0.5003,embedding
udemy1_14761,esco_663,0.5003,embedding
udemy1_23971,esco_120,0.5003,embedding
udemy1_16376,esco_1717,0.5003,embedding
udemy1_21864,esco_120,0.5003,embedding
udemy1_970,esco_1922,0.5003,embedding
udemy1_1176,esco_1765,0.5003,embedding
udemy1_39024,esco_1463,0.5003,embedding
coursera_847,esco_1533,0.5003,embedding
udemy1_12272,esco_9,0.5003,embedding
udemy1_32133,esco_909,0.5003,embedding
udemy2_562264,esco_996,0.5003,embedding
udemy1_17874,esco_1262,0.5003,embedding
udemy1_5721,esco_19,0.5003,embedding
udemy1_44316,esco_1921,0.5003,embedding
udemy1_10386,esco_1969,0.5003,embedding
udemy1_16684,esco_1403,0.5003,embedding
udemy2_2498116,esco_692,0.5003,embedding
udemy2_1262598,esco_1101,0.5003,embedding
udemy1_7194,esco_1887,0.5003,embedding
udemy2_1752748,esco_207,0.5003,embedding
udemy1_33815,esco_1321,0.5003,embedding
udemy1_406,esco_1311,0.5003,embedding
udemy1_25952,esco_847,0.5003,embedding
udemy1_12143,esco_487,0.5003,embedding
udemy2_2604486,esco_516,0.5003,embedding
udemy1_24072,esco_7,0.5003,embedding
udemy1_40610,esco_1564,0.5003,embedding
udemy1_18644,esco_1969,0.5003,embedding
udemy1_7941,esco_21,0.5003,embedding
udemy1_2234,esco_847,0.5003,embedding
udemy1_33067,esco_1892,0.5003,embedding
udemy1_39653,esco_1827,0.5003,embedding
coursera_44,esco_253,0.5003,embedding
udemy1_28851,esco_1090,0.5003,embedding
udemy1_21424,esco_1226,0.5003,embedding
udemy1_18093,esco_1082,0.5002,embedding
udemy1_2571,esco_362,0.5002,embedding
udemy1_10219,esco_1600,0.5002,embedding
udemy1_43104,esco_1515,0.5002,embedding
udemy1_25944,esco_1313,0.5002,embedding
udemy1_2234,esco_1496,0.5002,embedding
udemy1_11017,esco_1647,0.5002,embedding
udemy1_5890,esco_295,0.5002,embedding
udemy2_1905778,esco_1003,0.5002,embedding
udemy1_28547,esco_193,0.5002,embedding
udemy1_14196,esco_945,0.5002,embedding
udemy1_14277,esco_7,0.5002,embedding
udemy2_633336,esco_1060,0.5002,embedding
udemy1_26951,esco_911,0.5002,embedding
udemy1_15173,esco_923,0.5002,embedding
udemy1_11137,esco_663,0.5002,embedding
udemy1_4504,esco_1568,0.5002,embedding
udemy1_28643,esco_1136,0.5002,embedding
udemy1_3904,esco_677,0.5002,embedding
udemy1_37022,esco_847,0.5002,embedding
udemy1_23991,esco_481,0.5002,embedding
udemy2_1290824,esco_1929,0.5002,embedding
udemy2_3099924,esco_1554,0.5002,embedding
udemy1_44313,esco_1194,0.5002,embedding
udemy1_18534,esco_66,0.5002,embedding
udemy1_32504,esco_1136,0.5002,embedding
udemy1_44392,esco_175,0.5002,embedding
udemy1_39099,esco_370,0.5002,embedding
udemy1_37757,esco_11,0.5002,embedding
udemy1_9404,esco_692,0.5002,embedding
udemy2_2136218,esco_1843,0.5002,embedding
udemy1_16347,esco_492,0.5002,embedding
udemy1_7173,esco_295,0.5002,embedding
udemy1_4499,esco_1305,0.5002,embedding
udemy2_555268,esco_923,0.5002,embedding
udemy1_2210,esco_692,0.5002,embedding
udemy1_16657,esco_938,0.5002,embedding
udemy1_14705,esco_193,0.5002,embedding
udemy1_7163,esco_129,0.5002,embedding
udemy1_19444,esco_120,0.5002,embedding
udemy1_42727,esco_1359,0.5002,embedding
edx_121,esco_152,0.5002,embedding
udemy1_24182,esco_1756,0.5002,embedding
udemy1_11860,esco_623,0.5002,embedding
udemy1_2342,esco_396,0.5002,embedding
udemy1_36158,esco_663,0.5002,embedding
coursera_100,esco_564,0.5002,embedding
udemy1_34935,esco_233,0.5002,embedding
udemy1_21724,esco_120,0.5002,embedding
udemy1_25129,esco_549,0.5002,embedding
udemy2_3073350,esco_742,0.5002,embedding
udemy1_37580,esco_7,0.5002,embedding
udemy1_28571,esco_606,0.5002,embedding
udemy1_29723,esco_1779,0.5002,embedding
udemy1_6830,esco_332,0.5002,embedding
udemy1_32886,esco_1768,0.5002,embedding
udemy1_12079,esco_1717,0.5002,embedding
udemy1_34262,esco_1023,0.5002,embedding
udemy1_32115,esco_1923,0.5002,embedding
udemy2_1656050,esco_1210,0.5002,embedding
udemy1_13675,esco_9,0.5002,embedding
udemy1_19840,esco_934,0.5002,embedding
udemy1_10048,esco_260,0.5002,embedding
udemy1_18163,esco_9,0.5002,embedding
udemy1_21575,esco_1096,0.5002,embedding
udemy1_23564,esco_7,0.5002,embedding
udemy1_30226,esco_178,0.5002,embedding
udemy1_27155,esco_84,0.5002,embedding
udemy1_11405,esco_1205,0.5002,embedding
udemy1_19107,esco_1734,0.5002,embedding
udemy1_10681,esco_938,0.5002,embedding
udemy1_33684,esco_1883,0.5002,embedding
udemy1_31020,esco_606,0.5002,embedding
udemy1_19468,esco_1804,0.5002,embedding
udemy1_13394,esco_175,0.5002,embedding
udemy1_40728,esco_1282,0.5002,embedding
udemy1_32327,esco_1136,0.5002,embedding
udemy1_10038,esco_1717,0.5002,embedding
edx_594,esco_789,0.5002,embedding
udemy1_24849,esco_594,0.5002,embedding
udemy1_43378,esco_196,0.5002,embedding
udemy1_24043,esco_481,0.5002,embedding
udemy2_1357342,esco_623,0.5002,embedding
udemy2_1554236,esco_20,0.5002,embedding
udemy1_19506,esco_1646,0.5002,embedding
udemy1_29236,esco_1837,0.5002,embedding
udemy1_41754,esco_756,0.5002,embedding
udemy1_9543,esco_1592,0.5002,embedding
udemy1_2640,esco_1913,0.5002,embedding
udemy1_30304,esco_1887,0.5002,embedding
udemy2_2525978,esco_875,0.5002,embedding
udemy1_23322,esco_357,0.5002,embedding
udemy2_2197624,esco_1804,0.5002,embedding
udemy1_30306,esco_1149,0.5002,embedding
udemy1_9531,esco_1375,0.5002,embedding
udemy1_9019,esco_635,0.5002,embedding
udemy2_2224512,esco_1344,0.5002,embedding
udemy1_17481,esco_1082,0.5002,embedding
udemy1_20264,esco_1631,0.5002,embedding
udemy1_23514,esco_120,0.5002,embedding
udemy1_14565,esco_487,0.5002,embedding
udemy1_16542,esco_53,0.5002,embedding
udemy1_19291,esco_453,0.5002,embedding
udemy1_43399,esco_60,0.5002,embedding
udemy1_23602,esco_792,0.5002,embedding
udemy1_6559,esco_582,0.5002,embedding
udemy1_11907,esco_1313,0.5002,embedding
udemy1_19950,esco_1781,0.5002,embedding
udemy2_979650,esco_800,0.5002,embedding
udemy2_2560056,esco_1003,0.5002,embedding
udemy1_38938,esco_1861,0.5002,embedding
udemy1_14417,esco_19,0.5002,embedding
udemy2_2499222,esco_1843,0.5002,embedding
udemy1_14132,esco_938,0.5002,embedding
udemy1_19544,esco_1910,0.5002,embedding
edx_238,esco_1583,0.5002,embedding
udemy1_43317,esco_1960,0.5002,embedding
udemy1_42142,esco_5,0.5002,embedding
udemy2_2533872,esco_1922,0.5002,embedding
udemy2_553696,esco_478,0.5002,embedding
udemy1_42916,esco_1704,0.5002,embedding
udemy1_17920,esco_9,0.5002,embedding
udemy1_6401,esco_1913,0.5002,embedding
udemy1_22403,esco_1735,0.5002,embedding
udemy1_3149,esco_1321,0.5002,embedding
udemy1_26183,esco_1149,0.5002,embedding
udemy2_1818286,esco_875,0.5002,embedding
udemy1_11247,esco_1695,0.5002,embedding
udemy1_29336,esco_1023,0.5002,embedding
udemy1_41014,esco_402,0.5002,embedding
udemy1_23085,esco_456,0.5002,embedding
coursera_387,esco_1096,0.5002,embedding
udemy1_43984,esco_1127,0.5002,embedding
udemy2_1990288,esco_956,0.5002,embedding
udemy1_682,esco_111,0.5002,embedding
udemy1_12402,esco_175,0.5002,embedding
udemy1_18448,esco_538,0.5002,embedding
udemy2_95560,esco_1966,0.5002,embedding
udemy1_29322,esco_1949,0.5002,embedding
udemy1_2745,esco_379,0.5002,embedding
udemy1_7033,esco_21,0.5002,embedding
udemy1_27365,esco_1000,0.5002,embedding
udemy1_36553,esco_120,0.5002,embedding
udemy1_24353,esco_1044,0.5002,embedding
udemy1_34056,esco_273,0.5002,embedding
udemy1_15677,esco_1082,0.5002,embedding
udemy1_30175,esco_1023,0.5002,embedding
udemy1_40554,esco_1952,0.5001,embedding
edx_362,esco_415,0.5001,embedding
udemy1_14368,esco_738,0.5001,embedding
udemy2_2252518,esco_861,0.5001,embedding
udemy2_3009886,esco_369,0.5001,embedding
udemy1_39182,esco_1367,0.5001,embedding
udemy1_18965,esco_366,0.5001,embedding
udemy1_25038,esco_538,0.5001,embedding
udemy1_31507,esco_1837,0.5001,embedding
udemy1_34314,esco_1949,0.5001,embedding
edx_160,esco_144,0.5001,embedding
udemy1_2716,esco_332,0.5001,embedding
udemy1_4929,esco_952,0.5001,embedding
udemy1_33364,esco_952,0.5001,embedding
udemy1_6982,esco_909,0.5001,embedding
udemy1_21041,esco_1238,0.5001,embedding
udemy1_33235,esco_193,0.5001,embedding
udemy1_11254,esco_11,0.5001,embedding
udemy1_25114,esco_66,0.5001,embedding
udemy2_1129274,esco_460,0.5001,embedding
udemy1_14953,esco_1969,0.5001,embedding
udemy1_2977,esco_362,0.5001,embedding
udemy1_8401,esco_207,0.5001,embedding
udemy1_29865,esco_1170,0.5001,embedding
udemy2_3186568,esco_1041,0.5001,embedding
udemy1_23618,esco_1756,0.5001,embedding
udemy1_6304,esco_847,0.5001,embedding
udemy1_15918,esco_1133,0.5001,embedding
udemy1_43005,esco_1658,0.5001,embedding
udemy1_10839,esco_175,0.5001,embedding
udemy1_10162,esco_1913,0.5001,embedding
udemy1_9110,esco_619,0.5001,embedding
udemy1_28586,esco_1260,0.5001,embedding
udemy1_3527,esco_778,0.5001,embedding
udemy1_14596,esco_793,0.5001,embedding
udemy1_15810,esco_9,0.5001,embedding
udemy1_38928,esco_546,0.5001,embedding
udemy2_2424390,esco_883,0.5001,embedding
udemy1_14417,esco_909,0.5001,embedding
udemy1_27679,esco_1923,0.5001,embedding
coursera_373,esco_1741,0.5001,embedding
udemy2_2550575,esco_232,0.5001,embedding
udemy1_4665,esco_1496,0.5001,embedding
udemy1_13524,esco_1827,0.5001,embedding
udemy1_33351,esco_1949,0.5001,embedding
udemy1_5836,esco_1496,0.5001,embedding
udemy1_5265,esco_1291,0.5001,embedding
udemy2_2555394,esco_1174,0.5001,embedding
udemy2_1302158,esco_851,0.5001,embedding
