skill_id,esco_uri,skill_label,skill_alias,parent_1,parent_2,parent_3,parent_4,is_green,is_digital,is_language,is_research,demand_frequency,avg_fit_score
esco_1937,http://data.europa.eu/esco/skill/fafbb75f-ec35-4cc2-996a-20c85ef6c266,follow safety procedures when working at heights,,follow safety precautions in work practices,complying with health and safety procedures,protecting and enforcing,assisting and caring,False,False,False,False,1,80.0
esco_1938,http://data.europa.eu/esco/skill/fafe0b9d-dbd9-46bd-b770-26299539ce66,ICT process quality models,software process quality,software and applications development and analysis,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,2,65.0
esco_1939,http://data.europa.eu/esco/skill/fb15ca73-68fb-41db-a235-0b61d7d9021e,participate in medical records' auditing activities,assist in medical records' auditing activities,think critically,"processing information, ideas and concepts",thinking skills and competences,transversal skills and competences,False,False,False,False,1,80.0
esco_1940,http://data.europa.eu/esco/skill/fb3bc9b5-2297-4bba-85b1-60f696a92db8,characteristics of services,service characteristics,wholesale and retail sales,business and administration,"business, administration and law",knowledge,False,False,False,False,1,50.0
esco_1941,http://data.europa.eu/esco/skill/fb40d2c6-fe3c-4e49-9289-49e98900b315,ensure compliance with maintenance legislation,,ensuring compliance with legislation,protecting and enforcing,assisting and caring,skills,False,False,False,False,1,80.0
esco_1942,http://data.europa.eu/esco/skill/fb82ae25-b59f-43fd-aacf-a8308afbe85e,health informatics,use of health information technology,medical diagnostic and treatment technology,health,health and welfare,knowledge,False,True,False,False,4,62.5
esco_1943,http://data.europa.eu/esco/skill/fba826dc-c801-446b-9bde-b989cea1b1c3,liaise with transportation services,,collaborating and liaising,liaising and networking,"communication, collaboration and creativity",skills,False,False,False,False,1,50.0
esco_1944,http://data.europa.eu/esco/skill/fbafa41f-cd05-4109-a649-8b44d306d779,create data models,,manage data,managing information,managing information,information skills,False,True,False,False,10,93.0
esco_1945,http://data.europa.eu/esco/skill/fbbcb9ab-4b95-4e57-a756-30d08b7da7a5,maintain ICT system,,use ICT systems,accessing and analysing digital data,accessing and analysing digital data,working with computers,False,True,False,False,5,74.0
esco_1946,http://data.europa.eu/esco/skill/fbca4e43-3816-44cf-81a5-d7b5ae320c00,guide staff,direct staff,lead others,leading others,social and communication skills and competences,transversal skills and competences,False,False,False,False,11,80.0
esco_1947,http://data.europa.eu/esco/skill/fbe6232a-e2b2-4830-a5e6-ed6415f01e85,analyse community needs,,advocating for individual or community needs,liaising and networking,"communication, collaboration and creativity",skills,False,False,False,False,2,80.0
esco_1948,http://data.europa.eu/esco/skill/fc2eea22-5bd1-4b78-aafe-4eb117c6bdd3,repair alarm system,,program home alarm systems,manage alarm system,"installing and repairing electrical, electronic and precision equipment","installing, maintaining and repairing electrical, electronic and precision equipment",False,False,False,False,1,100.0
esco_1949,http://data.europa.eu/esco/skill/fc4fcb4b-993f-4f2c-b158-c2171ec18ed8,draw design sketches,,create sketches,developing instructive or promotional materials,"creating artistic, visual or instructive materials","communication, collaboration and creativity",False,False,False,False,2,100.0
esco_1950,http://data.europa.eu/esco/skill/fc511e12-fe90-40a0-bec8-227abb5e4255,follow verbal instructions,follow spoken directions,following instructions and procedures,working with others,"communication, collaboration and creativity",skills,False,False,False,False,3,96.66666666666667
esco_1951,http://data.europa.eu/esco/skill/fc54bd7f-0c03-4fdd-af8c-5eb4021e716d,identify with the company's goals,understand and pursue the company's goals,complying with operational procedures,protecting and enforcing,assisting and caring,skills,False,False,False,False,1,80.0
esco_1952,http://data.europa.eu/esco/skill/fc67df93-0a32-4a87-95d9-cb210531929e,edit scripts,copyedit scripts,technical or academic writing,writing and composing,"communication, collaboration and creativity",skills,False,False,False,False,1,80.0
esco_1953,http://data.europa.eu/esco/skill/fca5849d-f92a-4a1b-a8c1-af6836200caf,conduct security screenings,carry out security screenings,maintaining and enforcing physical security,protecting and enforcing,assisting and caring,skills,False,False,False,False,2,50.0
esco_1954,http://data.europa.eu/esco/skill/fca765cf-69ae-4023-aa0d-689a7d731d34,prevent communicable diseases' outbreaks,,advocating for individual or community needs,liaising and networking,"communication, collaboration and creativity",skills,False,False,False,False,2,80.0
esco_1955,http://data.europa.eu/esco/skill/fcb2b5f4-3a64-42f2-987a-073bea986104,business knowledge,knowledge of business,management and administration,business and administration,"business, administration and law",knowledge,False,False,False,False,4,50.0
esco_1956,http://data.europa.eu/esco/skill/fcffe2a5-6253-4848-92e7-749304aca647,develop innovative mobility solutions,determine innovative mobility concepts,designing ict systems or applications,designing systems and products,"communication, collaboration and creativity",skills,False,False,False,False,2,80.0
esco_1957,http://data.europa.eu/esco/skill/fd311456-d8d2-43ca-b6be-a66bbff90302,handle tasks independently,operate tasks independently,work independently,working efficiently,self-management skills and competences,transversal skills and competences,False,False,False,False,11,82.72727272727273
esco_1958,http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e,design user interface,,designing ict systems or applications,designing systems and products,"communication, collaboration and creativity",skills,False,True,False,False,7,72.85714285714286
esco_1959,http://data.europa.eu/esco/skill/fd4386c5-96f0-4c6e-970c-c08729ae0cc6,develop product design,develop product designs,designing systems and products,designing systems and products,"communication, collaboration and creativity",skills,False,False,False,False,2,100.0
esco_1960,http://data.europa.eu/esco/skill/fd446407-b08e-49da-b8e3-7e7c79618c3f,conduct public presentations,conducting public presentations,presenting general information,presenting information,"communication, collaboration and creativity",skills,False,False,False,False,30,96.0
esco_1961,http://data.europa.eu/esco/skill/fd60bbcc-c3b6-4fa5-936c-eef5ae0a2d44,install low voltage wiring,install ethernet cables,"installing and repairing electrical, electronic and precision equipment","installing, maintaining and repairing electrical, electronic and precision equipment",working with machinery and specialised equipment,skills,False,False,False,False,2,80.0
esco_1962,http://data.europa.eu/esco/skill/fd61cec0-cfab-4a4a-9157-e8f21e612116,principles of landscape construction,,building and civil engineering,architecture and construction,"engineering, manufacturing and construction",knowledge,False,False,False,False,1,80.0
esco_1963,http://data.europa.eu/esco/skill/fd6d2981-3d4a-4ce2-9741-cfc98c5b74bd,implement data warehousing techniques,,"managing, gathering and storing digital data",accessing and analysing digital data,working with computers,skills,False,True,False,False,2,80.0
esco_1964,http://data.europa.eu/esco/skill/fd89f784-88dc-4d35-abd7-86aa073cab12,keep an open mind,take on new ideas and experiences,demonstrating willingness to learn,self-management skills and competences,transversal skills and competences,,False,False,False,False,2,90.0
esco_1965,http://data.europa.eu/esco/skill/fdf15b35-9028-4acb-bfd2-43f00a015cd9,use personal organization software,Outlook Time,use communication and collaboration software,working with digital devices and applications,core skills and competences,transversal skills and competences,False,True,False,False,19,91.57894736842105
esco_1966,http://data.europa.eu/esco/skill/fe1ec582-d63b-466c-9149-e7fc4fe93e22,supplier management,,management and administration,business and administration,"business, administration and law",knowledge,False,False,False,False,6,60.0
esco_1967,http://data.europa.eu/esco/skill/fe30a4b0-1a99-4fc7-afff-b162b8c834ba,communication principles,principles of communication,personal skills and development,personal skills and development,generic programmes and qualifications,knowledge,False,False,False,False,12,75.0
esco_1968,http://data.europa.eu/esco/skill/fe317a4c-e4e0-45ee-8b0d-204a68014f9e,protecting and enforcing,,protecting and enforcing,assisting and caring,skills,,False,False,False,False,1,80.0
esco_1969,http://data.europa.eu/esco/skill/fe39d4db-4cb5-4299-bb9f-896c8fd6ab13,perform market research,performing market research,conducting academic or market research,"conducting studies, investigations and examinations",information skills,skills,False,False,False,False,1,100.0
esco_1970,http://data.europa.eu/esco/skill/fe5eabaa-63f6-4c44-b405-fc3ded8d56cb,leading others,,social and communication skills and competences,transversal skills and competences,,,False,False,False,False,32,98.75
esco_1971,http://data.europa.eu/esco/skill/fe77f9ca-7bd2-4a68-98f4-8463a4fb8301,construction industry,the construction industry,building and civil engineering,architecture and construction,"engineering, manufacturing and construction",knowledge,False,False,False,False,5,50.0
esco_1972,http://data.europa.eu/esco/skill/fec07ca8-9421-4dfd-b1b4-d82f934ed3c1,manage on-board water systems,manage water systems on board,operating pumping systems or equipment,operating machinery for the extraction and processing of raw materials,working with machinery and specialised equipment,skills,False,False,False,False,1,50.0
esco_1973,http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5,data models,,database and network design and administration,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,7,90.0
esco_1974,http://data.europa.eu/esco/skill/ff599c4c-f7bc-44fc-b75f-eea4b7178692,management systems standards,management systems principles,management and administration,business and administration,"business, administration and law",knowledge,False,False,False,False,7,80.0
